"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.46665600865052e-05,0.00724447719168353,0.157,0.176,0.628574067488512,"A-A05","OCEL1"
3.47041484354108e-05,-0.0388167868967636,0.3,0.327,0.629255619430868,"A-A05","ORC1"
3.47499659473973e-05,-0.00668298117094945,0.169,0.187,0.630086382558208,"A-A05","COL9A3"
3.50054058931321e-05,-0.00319896409388098,0.297,0.326,0.634718019654271,"A-A05","SEC24B"
3.5060544667422e-05,-0.0346662946611125,0.295,0.323,0.635717795909696,"A-A05","SEC16A"
3.51976593755957e-05,-0.0416232193350687,0.254,0.278,0.638203959798302,"A-A05","ACOT8"
3.53087652539226e-05,-0.0380851088488816,0.153,0.171,0.640218531584124,"A-A05","DZIP3"
3.53794901295137e-05,-0.0384827856321718,0.386,0.419,0.641500915028343,"A-A05","BRD8"
3.55738533249821e-05,-0.0319697178544398,0.199,0.22,0.645025108488575,"A-A05","ZFTRAF1"
3.56768732024901e-05,-0.0135616450310603,0.262,0.287,0.64689306490755,"A-A05","KCTD13"
3.63907596621899e-05,-0.0358704039584103,0.154,0.172,0.659837254194828,"A-A05","CELSR1"
3.64772881493226e-05,-0.0232710824241453,0.43,0.465,0.661406188723517,"A-A05","IMP3"
3.64875911930693e-05,-0.0365802117877869,0.673,0.708,0.661593003512732,"A-A05","CNDP2"
3.65647449273639e-05,-0.0330816266931648,0.554,0.595,0.662991955022961,"A-A05","ZNF638"
3.66303975283186e-05,-0.0327269332270363,0.279,0.306,0.664182367983472,"A-A05","WASHC5"
3.6667653553223e-05,-0.0510306157744282,0.165,0.184,0.664857894227039,"A-A05","ICE2"
3.6927671293245e-05,-0.0365861150818589,0.235,0.259,0.669572535889119,"A-A05","BRPF3"
3.69450316953449e-05,-0.0455486445182589,0.134,0.15,0.669887314699993,"A-A05","TDP1"
3.70830782638028e-05,-0.0483155770669979,0.255,0.279,0.672390375079272,"A-A05","RBPMS"
3.72056902045347e-05,-0.0293487491915194,0.209,0.23,0.674613574788622,"A-A05","USP45"
3.75704799467758e-05,-0.0390901765818756,0.509,0.547,0.681227942394939,"A-A05","SLC50A1"
3.76397419850581e-05,-0.0468372638610801,0.133,0.149,0.682483801673074,"A-A05","ZCCHC2"
3.77125088921412e-05,-0.0394047667460744,0.556,0.596,0.683803211232303,"A-A05","MYG1"
3.7793413535762e-05,-0.0430507258103967,0.125,0.14,0.685270174230436,"A-A05","DACT1"
3.78175838132436e-05,-0.0377424177891449,0.311,0.339,0.685708429701733,"A-A05","UBL4A"
3.82577864384995e-05,-0.0167583134313041,0.256,0.281,0.693690183702872,"A-A05","ANKRD13C"
3.82651121664919e-05,-0.0475034135623642,0.121,0.136,0.693823013802832,"A-A05","RNF121"
3.84281071321664e-05,-0.0115338204593795,0.302,0.33,0.696778438520442,"A-A05","CRISPLD1"
3.84362013065824e-05,-0.0244621354762915,0.195,0.216,0.696925202090952,"A-A05","ACADSB"
3.86208497826407e-05,-0.0211191722671069,0.246,0.27,0.700273248258841,"A-A05","ACSS1"
3.87679776167344e-05,-0.0326642152009271,0.328,0.358,0.702940970146628,"A-A05","ATAD5"
3.88731012518181e-05,-0.0373880334751642,0.252,0.276,0.704847071897965,"A-A05","TMEM186"
3.9071121868683e-05,-0.0218021505516984,0.317,0.347,0.70843758172296,"A-A05","MIS18A"
3.91662296904454e-05,0.0671891715231756,0.79,0.8,0.710162076747156,"A-A05","H2AZ1"
3.94435199164495e-05,-0.0273185188253129,0.636,0.678,0.715189903125062,"A-A05","TRPC4AP"
3.9458620580305e-05,-0.0178450610833851,0.353,0.384,0.715463708362091,"A-A05","LRRC40"
3.95323005324122e-05,-0.0303848339688892,0.176,0.196,0.716799673253697,"A-A05","BET1"
3.9677921421618e-05,-0.0617828508554257,0.258,0.282,0.719440071216777,"A-A05","GANC"
3.97538787679581e-05,-0.0275268950923357,0.906,0.922,0.720817329820616,"A-A05","NRP2"
3.98085125040424e-05,-0.0118540074641162,0.204,0.226,0.721807948723297,"A-A05","FAM104B"
3.98267258836031e-05,-0.0253229667203509,0.266,0.29,0.722138193721492,"A-A05","RALB"
3.99137097639457e-05,-0.0200948517539833,0.333,0.364,0.723715385439863,"A-A05","NSMCE2"
3.99496523101617e-05,-0.038316466472084,0.355,0.384,0.724367095687853,"A-A05","TBC1D10A"
4.01461098825664e-05,-0.0303899467362414,0.232,0.254,0.727929264390694,"A-A05","TOR1B"
4.01601299785912e-05,-0.0240773826787256,0.358,0.388,0.728183476771815,"A-A05","CLASP1"
4.02705148527519e-05,-0.0385083090104228,0.116,0.131,0.730184975310098,"A-A05","CCDC186"
4.0466736635239e-05,-0.0533626293311622,0.164,0.183,0.733742868670153,"A-A05","STK19"
4.12611853685941e-05,-0.0324490538815807,0.193,0.213,0.748147813103348,"A-A05","MDP1"
4.14287388945809e-05,-0.0520955786728539,0.218,0.24,0.75118589363654,"A-A05","DAAM1"
4.18478152206046e-05,-0.0396516603774892,0.232,0.255,0.758784585580002,"A-A05","FRA10AC1"
4.19540418458632e-05,-0.0284133449406343,0.382,0.414,0.760710686749192,"A-A05","P4HA1"
4.2079431957485e-05,-0.0410747042070783,0.195,0.215,0.762984260253118,"A-A05","FGF13"
4.21417445843916e-05,-0.0267832939849008,0.387,0.42,0.764114112804189,"A-A05","PACRGL"
4.22365906329946e-05,-0.0426390381992857,0.683,0.722,0.765833861357458,"A-A05","RBBP7"
4.22412762512253e-05,-0.0378088885026093,0.57,0.607,0.765918820987218,"A-A05","ALG8"
4.2308862758337e-05,-0.0393719461329617,0.517,0.549,0.767144299534166,"A-A05","GINS1"
4.23271415009713e-05,-0.056053456718439,0.113,0.127,0.767475729695612,"A-A05","KATNBL1"
4.23400646153497e-05,-0.0807292310119019,0.161,0.178,0.767710051605521,"A-A05","ZNF778"
4.23595783117584e-05,-0.0137237266947574,0.116,0.131,0.768063873948803,"A-A05","ZNF407"
4.23996361080614e-05,-0.0270971529006212,0.244,0.268,0.768790201911368,"A-A05","TOM1"
4.29902736019477e-05,-0.0145143629182638,0.165,0.184,0.779499640950516,"A-A05","SMYD4"
4.30521976529751e-05,-0.0553605340893721,0.087,0.1,0.780622447843745,"A-A05","SLC27A1"
4.30532268611164e-05,-0.0572975914765639,0.108,0.122,0.780641109445763,"A-A05","PTPDC1"
4.32606478392432e-05,-0.0224086562917409,0.142,0.159,0.784402066621159,"A-A05","NEIL3"
4.33195507184646e-05,-0.0136956536190291,0.329,0.36,0.7854700936272,"A-A05","RCOR1"
4.35240930574426e-05,-0.0484309262378527,0.397,0.429,0.789178855317548,"A-A05","APEX2"
4.36396159075922e-05,-0.0432922319689055,0.138,0.154,0.791273515636462,"A-A05","PROSER3"
4.38057202562068e-05,-0.0319068029230836,0.378,0.411,0.794285319685542,"A-A05","CDK5RAP2"
4.40782725838586e-05,-0.0485221137697214,0.221,0.242,0.799227238490525,"A-A05","GXYLT1"
4.42949582727672e-05,-0.0146700343098284,0.403,0.436,0.803156183401814,"A-A05","AKAP9"
4.45272246651031e-05,-0.0414869097756845,0.217,0.239,0.807367637627649,"A-A05","ATXN3"
4.45349399022213e-05,-0.0419749999249968,0.129,0.145,0.807507530307077,"A-A05","POLI"
4.46430209094626e-05,-0.0214775911125973,0.308,0.335,0.809467255130375,"A-A05","SORBS2"
4.46436550772044e-05,-0.0339611546754877,0.618,0.657,0.80947875385987,"A-A05","KPNA4"
4.479838023828e-05,-0.0201014597862434,0.499,0.537,0.812284230480493,"A-A05","AGO1"
4.49185008673209e-05,-0.0425330996273877,0.586,0.625,0.814462257726262,"A-A05","FUBP3"
4.49267245215489e-05,-0.0269921780783798,0.399,0.432,0.814611369024725,"A-A05","BLCAP"
4.49524974278652e-05,-0.0407741234523739,0.292,0.316,0.815078683362052,"A-A05","PCDHB16"
4.53046771534113e-05,-0.0171841784740162,0.307,0.335,0.821464406145653,"A-A05","ATP6V0A2"
4.54951660415529e-05,-0.078491064425394,0.138,0.153,0.824918350665437,"A-A05","RNF215"
4.55914695425651e-05,-0.0248286993019247,0.262,0.288,0.826664525745791,"A-A05","TBC1D8"
4.56441486323467e-05,-0.0254475076587943,0.3,0.328,0.82761970300171,"A-A05","TAF8"
4.5672204034493e-05,-0.0245422361642447,0.195,0.216,0.828128403553426,"A-A05","RAB3IL1"
4.60474582277233e-05,-0.0375860203271666,0.379,0.412,0.834932512585079,"A-A05","SFXN4"
4.62460772776077e-05,-0.044457862979827,0.581,0.618,0.838533873197584,"A-A05","PLTP"
4.62740840515723e-05,-0.0308707386481462,0.236,0.259,0.839041692023109,"A-A05","ARG2"
4.63851847223355e-05,-0.00996710156408098,0.28,0.306,0.841056169385387,"A-A05","SLC25A16"
4.64638650424136e-05,-0.0536205982620395,0.136,0.152,0.842482800949043,"A-A05","SMAGP"
4.65275495873486e-05,-0.0278507771612471,0.257,0.281,0.843637529117805,"A-A05","CCNT2"
4.66068081509199e-05,-0.0538021596075724,0.229,0.251,0.845074645392479,"A-A05","SAP130"
4.67776132405523e-05,-0.0629614191307568,0.099,0.113,0.848171683277695,"A-A05","RARB"
4.68770942799965e-05,-0.00975714469430533,0.384,0.417,0.849975473484897,"A-A05","KIAA0319L"
4.71514186283336e-05,-0.0173524073061189,0.208,0.229,0.854949522568945,"A-A05","PHKA1"
4.72538857443328e-05,-0.052513343315012,0.213,0.234,0.856807456316242,"A-A05","INTS9"
4.7255617656813e-05,-0.0378800866409963,0.217,0.237,0.856838859353334,"A-A05","NRP1"
4.72999840843649e-05,0.000907284464208402,0.112,0.127,0.857643311417705,"A-A05","AUH"
4.74213664257632e-05,-0.0338108746927532,0.226,0.249,0.859844216031939,"A-A05","NT5C2"
4.74558155844793e-05,-0.0378330939627167,0.238,0.261,0.860468848177779,"A-A05","SUPT7L"
4.75855628042344e-05,-0.0384246792646219,0.174,0.194,0.862821424766378,"A-A05","SEPSECS"
4.76441623315479e-05,-0.0168782545072019,0.177,0.196,0.863883951395626,"A-A05","PRKCZ"
4.76840675306163e-05,0.0223702807797439,0.983,0.982,0.864607512465135,"A-A05","YWHAZ"
4.81066161946278e-05,-0.032440191783722,0.331,0.36,0.872269164840992,"A-A05","FAR2"
4.81778893316331e-05,-0.0131735664071044,0.169,0.188,0.873561489361171,"A-A05","PISD"
4.83850969848887e-05,-0.0349380453809647,0.207,0.228,0.877318578530001,"A-A05","ZNF557"
4.83964056744248e-05,-0.0112244545605895,0.148,0.166,0.87752362768867,"A-A05","SNX11"
4.84716831414138e-05,-0.0334090398421654,0.128,0.144,0.878888558720116,"A-A05","BTRC"
4.85689171172361e-05,-0.0700299672581455,0.129,0.145,0.880651605169726,"A-A05","APBB3"
4.86450620097463e-05,-0.0317786656026715,0.684,0.719,0.88203226436072,"A-A05","EMC3"
4.88341646609127e-05,-0.0348603647426996,0.464,0.502,0.885461073631669,"A-A05","THUMPD3"
4.88702326744291e-05,-0.0217503228456428,0.26,0.286,0.886115058852749,"A-A05","GSKIP"
4.88745055766598e-05,-0.112861556374264,0.31,0.332,0.886192535115996,"A-A05","EGR1"
4.89695709644225e-05,-0.0290447553311091,0.251,0.274,0.887916260726908,"A-A05","IGSF3"
4.90502476583084e-05,-0.0393175244520054,0.755,0.783,0.889379090540447,"A-A05","SORT1"
4.92169157033742e-05,-0.044165194803455,0.546,0.584,0.892401115533581,"A-A05","IDH2"
4.93060408476853e-05,-0.0296605931664518,0.221,0.244,0.894017132650231,"A-A05","B3GLCT"
4.93249294089147e-05,-0.0333432644957858,0.18,0.199,0.894359620042441,"A-A05","MICAL1"
4.94517193845532e-05,-0.0270889809319748,0.239,0.263,0.896658575880719,"A-A05","PRKCA"
4.96545945487167e-05,-0.0132623963367902,0.476,0.513,0.900337108357331,"A-A05","OGT"
4.97452910192722e-05,-0.0480472189036596,0.144,0.161,0.901981616761443,"A-A05","SORL1"
4.9788689715169e-05,-0.0314199246069797,0.182,0.202,0.902768521915444,"A-A05","PRKD2"
4.98426484162425e-05,-0.0702866660785921,0.127,0.143,0.903746901083309,"A-A05","EPC1"
4.98644600811397e-05,-0.0422650965427782,0.193,0.213,0.904142390191226,"A-A05","N4BP2"
4.98711798850786e-05,-0.0802600245195828,0.09,0.103,0.904264233676245,"A-A05","GHDC"
4.9880487758792e-05,-0.047217749178297,0.141,0.158,0.904433004042417,"A-A05","CDKN2AIP"
4.99389922914387e-05,-0.0294970803379897,0.482,0.518,0.905493808228367,"A-A05","HUS1"
5.01171540015413e-05,-0.0638301366156231,0.121,0.135,0.908724236355946,"A-A05","KCNK5"
5.01224344188021e-05,0.0792711296878362,0.649,0.663,0.90881998088172,"A-A05","TMEM126B"
5.0451245597514e-05,-0.0263826486609186,0.485,0.522,0.914781985174124,"A-A05","ATG9A"
5.05918449178099e-05,-0.041706046870065,0.293,0.319,0.917331332049729,"A-A05","PAXBP1"
5.09875914534058e-05,-0.0181003301066327,0.388,0.422,0.924507008233153,"A-A05","CDC42BPB"
5.10442245786166e-05,-0.0820324010691826,0.109,0.123,0.925533880059476,"A-A05","FAM219A"
5.10476419558828e-05,-0.041939019073274,0.256,0.28,0.925595843944067,"A-A05","TFB1M"
5.14269607127924e-05,-0.0347570554148575,0.139,0.155,0.932473651644352,"A-A05","MTBP"
5.15893397614502e-05,-0.0333493534605729,0.201,0.221,0.935417908554614,"A-A05","SPATA6"
5.21920408120039e-05,-0.0427548493171819,0.12,0.136,0.946346084003256,"A-A05","ETNK2"
5.23701272491149e-05,-0.0622336575395002,0.131,0.146,0.949575147280952,"A-A05","MIB2"
5.23915295549598e-05,-0.0409422256315661,0.231,0.253,0.949963213890532,"A-A05","SYDE1"
5.24008968020752e-05,-0.0321552186340851,0.458,0.491,0.950133060815227,"A-A05","KCNN2"
5.25767887921781e-05,-0.0320301340913853,0.227,0.249,0.953322334379774,"A-A05","FMNL3"
5.27564867480647e-05,-0.0256668830713618,0.285,0.312,0.956580617715909,"A-A05","DENND4A"
5.29594697606188e-05,-0.00640548925662343,0.297,0.326,0.96026110569954,"A-A05","TMEM87B"
5.30485878800251e-05,-0.0264800625306062,0.317,0.345,0.961876995440615,"A-A05","NCBP2AS2"
5.30944980172059e-05,0.103804176786461,0.546,0.552,0.962709438047978,"A-A05","GOLM2"
5.31627663481817e-05,-0.0132449221536233,0.232,0.255,0.963947279425231,"A-A05","PGAP1"
5.32209561232795e-05,-0.0496885851597189,0.166,0.184,0.965002376427303,"A-A05","GNG4"
5.32445213704601e-05,-0.0391154834257099,0.177,0.196,0.965429661489183,"A-A05","PDK2"
5.35002817112415e-05,-0.0223530295795943,0.305,0.333,0.97006710798823,"A-A05","MTMR10"
5.3577688126484e-05,-0.0411573530723657,0.563,0.596,0.971470641109407,"A-A05","UTP3"
5.36599429299926e-05,-0.0268068998321676,0.415,0.449,0.972962085206625,"A-A05","IKBKG"
5.37158712826504e-05,-0.0269389136992495,0.144,0.162,0.973976178097018,"A-A05","DIP2A"
5.39625765844966e-05,-0.0442454578733485,0.322,0.351,0.978449438630093,"A-A05","NADK"
5.40089103846327e-05,-0.0302927661362923,0.385,0.415,0.979289563094159,"A-A05","FAM20C"
5.46174006447813e-05,-0.0420349870863652,0.209,0.23,0.990322708491175,"A-A05","SEMA5A"
5.46420122485155e-05,-0.0340770957222314,0.376,0.408,0.990768966090083,"A-A05","PPRC1"
5.46958916340676e-05,-0.0168404873205996,0.268,0.292,0.991745907108914,"A-A05","SGSM3"
5.4787967166372e-05,-0.0040078310716134,0.253,0.277,0.993415420660657,"A-A05","WDHD1"
5.48732538947086e-05,-0.0191881816569477,0.304,0.332,0.994961839618857,"A-A05","AGBL5"
5.49922485185008e-05,-0.0392678153274285,0.645,0.681,0.997119450137456,"A-A05","EWSR1"
5.53516591595783e-05,-0.0158245704346376,0.288,0.315,1,"A-A05","MAN2A1"
5.53881141973279e-05,-0.0292805813443716,0.337,0.367,1,"A-A05","TSSC4"
5.56850509090408e-05,-0.00249378565725256,0.332,0.362,1,"A-A05","ERCC2"
5.59088249138256e-05,-0.0278844169372622,0.362,0.393,1,"A-A05","MAP3K20"
5.60551801030544e-05,-0.0302258800067676,0.266,0.292,1,"A-A05","COMMD3"
5.62108373744262e-05,-0.0459947738942525,0.116,0.13,1,"A-A05","ARID4A"
5.62449484300089e-05,-0.04669397450593,0.105,0.119,1,"A-A05","SFMBT2"
5.6339464140679e-05,-0.0104100442731034,0.243,0.267,1,"A-A05","CCDC138"
5.63472338786937e-05,-0.0284729284226266,0.594,0.632,1,"A-A05","TAOK1"
5.65082326043535e-05,-0.00596389190224489,0.363,0.395,1,"A-A05","DENND6A"
5.66339736101619e-05,-0.0200248793154185,0.221,0.243,1,"A-A05","DLX1"
5.67991324203814e-05,-0.027588783901582,0.422,0.457,1,"A-A05","DBR1"
5.70155303824314e-05,-0.032701378769183,0.144,0.161,1,"A-A05","NPHP4"
5.70575970962242e-05,-0.0336205615491011,0.643,0.68,1,"A-A05","NID1"
5.70664293948086e-05,-0.0293743043937947,0.342,0.369,1,"A-A05","RXRB"
5.71301531886856e-05,-0.019502829873445,0.295,0.323,1,"A-A05","DENND2B"
5.71616252024788e-05,-0.0341174443117529,0.134,0.15,1,"A-A05","SPSB2"
5.72411958312197e-05,-0.00827008167840959,0.249,0.274,1,"A-A05","BBLN"
5.72841840383839e-05,-0.0353766639350913,0.356,0.385,1,"A-A05","ZNF358"
5.73341223198243e-05,-0.0190747081550384,0.283,0.309,1,"A-A05","IDS"
5.74084342568254e-05,-0.0653586562612465,0.1,0.113,1,"A-A05","DUSP15"
5.7430844776324e-05,-0.0201773995743739,0.297,0.323,1,"A-A05","GSTCD"
5.7681470990144e-05,-0.0411792158527049,0.222,0.243,1,"A-A05","P2RY11"
5.78844009130621e-05,-0.0422523264505408,0.173,0.192,1,"A-A05","TOB2"
5.79446268378041e-05,-0.0541798786530148,0.159,0.177,1,"A-A05","METTL22"
5.83937674416841e-05,-0.0456743717601389,0.185,0.205,1,"A-A05","ACER3"
5.87287413940718e-05,-0.067522917057834,0.152,0.169,1,"A-A05","RNF216"
5.88999956882919e-05,-0.0139028454981655,0.326,0.354,1,"A-A05","P4HA2"
5.89026019001998e-05,-0.0444807276155803,0.266,0.291,1,"A-A05","SMARCC2"
5.90807261856459e-05,-0.0207230843959563,0.246,0.27,1,"A-A05","ZNF322"
5.92334455795712e-05,-0.0439616056076935,0.248,0.271,1,"A-A05","OMA1"
5.92698590152662e-05,-0.0732219172971198,0.144,0.16,1,"A-A05","ZNF550"
5.9549408944056e-05,-0.0151784769643426,0.273,0.298,1,"A-A05","LPCAT3"
6.0064384719118e-05,-0.0326777861655807,0.139,0.155,1,"A-A05","ALDH6A1"
6.00823214449203e-05,-0.0269153142849594,0.255,0.279,1,"A-A05","KLHL18"
6.03613642038672e-05,-0.0135311408273964,0.204,0.225,1,"A-A05","SIAE"
6.04084312711829e-05,0.0364265518532103,0.947,0.952,1,"A-A05","DSTN"
6.05860350718901e-05,0.00103868023682185,0.226,0.248,1,"A-A05","SRGAP1"
6.07012415739033e-05,-0.0285008829448303,0.184,0.203,1,"A-A05","IFFO2"
6.09240419376612e-05,-0.0292124031497125,0.12,0.134,1,"A-A05","WDR72"
6.09682942476593e-05,-0.0143791452823959,0.444,0.48,1,"A-A05","SAT2"
6.13304079091313e-05,-0.0398359935507941,0.367,0.397,1,"A-A05","ERG28"
6.15401745691644e-05,-0.0259697628597709,0.299,0.326,1,"A-A05","SAMHD1"
6.16089589781469e-05,-0.0540786875909727,0.094,0.107,1,"A-A05","RGS16"
6.18069867956318e-05,-0.0425664238040042,0.15,0.168,1,"A-A05","FUOM"
6.18277228619585e-05,-0.0341777178694069,0.291,0.316,1,"A-A05","SP110"
6.20042177739256e-05,-0.0371262253680731,0.213,0.234,1,"A-A05","KLHL23"
6.20069510152745e-05,-0.0256376878050668,0.229,0.252,1,"A-A05","PPIL2"
6.20914992190472e-05,-0.029216260468838,0.314,0.341,1,"A-A05","AMDHD2"
6.22576438512614e-05,-0.030333788011176,0.145,0.162,1,"A-A05","MDM1"
6.26220870202618e-05,-0.00909499132842262,0.298,0.325,1,"A-A05","HOXB4"
6.27365058630321e-05,-0.0342291797015755,0.576,0.616,1,"A-A05","GPBP1"
6.31463886150067e-05,-0.016799009672379,0.359,0.393,1,"A-A05","FAM53C"
6.31930700571097e-05,-0.0158533903216878,0.155,0.172,1,"A-A05","MCOLN3"
6.32940822969691e-05,-0.0315369574800022,0.624,0.664,1,"A-A05","FAM168B"
6.34280159738174e-05,-0.0202762075215564,0.44,0.475,1,"A-A05","GNA11"
6.3547059717862e-05,-0.0385473126802651,0.214,0.234,1,"A-A05","IFI30"
6.35569632240227e-05,-0.0461344975798836,0.305,0.332,1,"A-A05","GMPR2"
6.35668210778957e-05,-0.0266078014085586,0.41,0.443,1,"A-A05","AFAP1L1"
6.36767240513463e-05,-0.0350706870678725,0.184,0.204,1,"A-A05","CTPS2"
6.36955295942027e-05,-0.0446215508057223,0.641,0.674,1,"A-A05","PI15"
6.37185495314124e-05,-0.0218154585245093,0.328,0.356,1,"A-A05","SLC35G1"
6.37396577058231e-05,-0.0190410171210209,0.5,0.54,1,"A-A05","IGF2BP2"
6.37843435714143e-05,-0.020646783940546,0.232,0.256,1,"A-A05","WRAP53"
6.386162351367e-05,-0.0322156492582274,0.443,0.477,1,"A-A05","UGT8"
6.45476018830536e-05,-0.0378003805141276,0.141,0.157,1,"A-A05","RAB3IP"
6.47649576243111e-05,-0.0308105187663918,0.118,0.133,1,"A-A05","GATA2"
6.50533646475613e-05,-0.0472560104535131,0.182,0.201,1,"A-A05","STK35"
6.53489280070206e-05,-0.0415544441764704,0.13,0.146,1,"A-A05","PYGO1"
6.59912346802653e-05,0.0543818415042756,0.793,0.808,1,"A-A05","EIF4EBP1"
6.71046804466913e-05,-0.0240780860943526,0.745,0.78,1,"A-A05","ATP6AP1"
6.74159997988453e-05,-0.0335549749920805,0.938,0.947,1,"A-A05","TYMS"
6.74367051497437e-05,-0.00109603429389993,0.174,0.193,1,"A-A05","MAN2B2"
6.7575239487135e-05,-0.02472549404608,0.382,0.413,1,"A-A05","AACS"
6.7605800362186e-05,-0.033202497655522,0.445,0.48,1,"A-A05","CANT1"
6.81450776375982e-05,-0.0366152017015393,0.311,0.339,1,"A-A05","TARBP2"
6.81551276032389e-05,-0.0422090076042956,0.256,0.28,1,"A-A05","STAG1"
6.8160378626695e-05,-0.00830202181197737,0.179,0.198,1,"A-A05","SLC25A30"
6.82779000013343e-05,-0.0386348371194184,0.655,0.692,1,"A-A05","RNPS1"
6.83537154464816e-05,-0.0313363480402897,0.245,0.268,1,"A-A05","MAML3"
6.83697822281472e-05,-0.0284427303004424,0.289,0.316,1,"A-A05","TMEM18"
6.8638445755907e-05,-0.0177412490987854,0.2,0.22,1,"A-A05","SH3BP2"
6.87880978460518e-05,-0.0301695906939872,0.215,0.236,1,"A-A05","GAA"
6.87912519996554e-05,-0.080505440364266,0.135,0.15,1,"A-A05","ZNF503"
6.90465343129313e-05,-0.0278517046755016,0.154,0.171,1,"A-A05","SIK2"
6.95780670222801e-05,-0.0246457371531514,0.398,0.43,1,"A-A05","ANKRD27"
6.95899735781736e-05,-0.0092208570392891,0.176,0.195,1,"A-A05","LPIN1"
6.96605357179624e-05,-0.0319610992995005,0.788,0.819,1,"A-A05","USP48"
6.97831209642138e-05,-0.017993932387506,0.154,0.171,1,"A-A05","DAGLB"
6.99286970521873e-05,-0.0863134993281856,0.174,0.191,1,"A-A05","ABHD11"
7.02992528963187e-05,-0.0311184663902307,0.305,0.332,1,"A-A05","NUP98"
7.1178007837052e-05,-0.0581628448748406,0.13,0.146,1,"A-A05","LNX2"
7.14562423602641e-05,-0.0319576782773909,0.413,0.446,1,"A-A05","RNF6"
7.16785578267294e-05,-0.0155539955736743,0.397,0.431,1,"A-A05","DNAJB12"
7.19870580524906e-05,-0.0272104103750561,0.578,0.617,1,"A-A05","DNAJC5"
7.21149125808346e-05,0.00558913442098286,0.155,0.172,1,"A-A05","RASSF4"
7.23266204624794e-05,-0.0475310907268307,0.338,0.365,1,"A-A05","CDC25A"
7.25811142079167e-05,-0.00691685542768439,0.178,0.198,1,"A-A05","OSGEPL1"
7.26538521535636e-05,-0.0383349303076859,0.099,0.112,1,"A-A05","N6AMT1"
7.27497499059578e-05,-0.00651501049980374,0.272,0.298,1,"A-A05","MED29"
7.2802764687236e-05,-0.0552191973367453,0.116,0.13,1,"A-A05","ANK2"
7.30997916905481e-05,-0.037998798333386,0.41,0.441,1,"A-A05","SCFD1"
7.32354133381196e-05,-0.0275017272913715,0.69,0.725,1,"A-A05","PRPF31"
7.34135211519903e-05,-0.0302399811494394,0.978,0.977,1,"A-A05","TNC"
7.34305992194891e-05,-0.0190091511391013,0.201,0.222,1,"A-A05","KANSL1L"
7.34779476711701e-05,-0.0367603826143045,0.519,0.553,1,"A-A05","ABL2"
7.355206332737e-05,-0.00663164421892382,0.174,0.193,1,"A-A05","FOSL2"
7.38772729487996e-05,0.0110227694092806,0.195,0.216,1,"A-A05","METRNL"
7.39764533918104e-05,-0.0114477841958798,0.325,0.355,1,"A-A05","ZNF142"
7.40679235190718e-05,-0.032097944082274,0.511,0.547,1,"A-A05","TMTC2"
7.43103010232385e-05,0.00441430482297323,0.159,0.177,1,"A-A05","HOXC8"
7.46816937705401e-05,-0.022036551257723,0.231,0.254,1,"A-A05","ARHGEF26"
7.46842616773322e-05,-0.0197324016059051,0.396,0.43,1,"A-A05","GPR108"
7.49546402415973e-05,-0.0225089778068687,0.628,0.67,1,"A-A05","RBM33"
7.49933864948571e-05,-0.027546691169523,0.501,0.538,1,"A-A05","HSD17B12"
7.53043615241046e-05,-0.0374524340614511,0.409,0.442,1,"A-A05","UTP25"
7.53847759433889e-05,-0.0076337122707959,0.148,0.165,1,"A-A05","ZNF513"
7.58155914913529e-05,-0.0155095130369372,0.406,0.441,1,"A-A05","PTPRG"
7.60065650705948e-05,-0.00782884749331569,0.236,0.259,1,"A-A05","OSBPL3"
7.65560798054533e-05,-0.034876857027349,0.199,0.219,1,"A-A05","NEURL4"
7.6956345202763e-05,-0.0212618601475164,0.396,0.429,1,"A-A05","BCOR"
7.7053767195096e-05,-0.0271503955594726,0.335,0.366,1,"A-A05","STAM2"
7.70618479804529e-05,-0.0127454995240461,0.231,0.253,1,"A-A05","ANKRD13B"
7.72447824234839e-05,-0.00936109851933931,0.182,0.202,1,"A-A05","ORMDL3"
7.78661319337432e-05,-0.0312013424019286,0.416,0.449,1,"A-A05","NOA1"
7.79033272851115e-05,-0.0938545526636672,0.1,0.113,1,"A-A05","ZNF703"
7.82555943566217e-05,-0.0229495921801611,0.547,0.586,1,"A-A05","AMPD2"
7.82690176375131e-05,-0.0337264147146029,0.452,0.488,1,"A-A05","TRMT1"
7.84204450516225e-05,-0.0159516444020745,0.349,0.379,1,"A-A05","MTSS2"
7.86030789206046e-05,-0.00388512889268688,0.297,0.325,1,"A-A05","AP5M1"
7.86270905629469e-05,-0.0259875378041336,0.505,0.543,1,"A-A05","RANBP3"
7.88446689866304e-05,-0.0421244658708675,0.089,0.102,1,"A-A05","C1R"
7.91866932943326e-05,-0.0283717584410073,0.236,0.259,1,"A-A05","ST8SIA1"
7.9192244805684e-05,-0.019160890319972,0.293,0.319,1,"A-A05","AXIN1"
7.9427255834595e-05,-0.0237279390769345,0.231,0.252,1,"A-A05","SKIL"
7.96434746841807e-05,-0.0351654001254418,0.374,0.406,1,"A-A05","DUSP3"
7.97670685039928e-05,-0.0496315690740934,0.09,0.103,1,"A-A05","CCDC66"
7.98046764350685e-05,-0.00461411768339959,0.275,0.302,1,"A-A05","SMG7"
7.99018849766113e-05,-0.032906098209164,0.636,0.673,1,"A-A05","PRKAG1"
